camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,340.25225830078125,244.51055908203125,406.834228515625,295.84466552734375,0.8807822465896606,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,331.8421936035156,166.68350219726562,366.6809997558594,188.5300750732422,0.8716363906860352,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,387.3163146972656,208.802001953125,448.3727722167969,249.9036407470703,0.8676241636276245,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,216.7378692626953,165.00830078125,248.2978515625,190.98431396484375,0.8600398302078247,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,96.60770416259766,171.97886657714844,124.35652160644531,199.67347717285156,0.7995818257331848,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,135.2891082763672,158.28707885742188,163.86651611328125,191.87701416015625,0.7323839068412781,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,426.4136657714844,184.2266387939453,501.9435729980469,235.06558227539062,0.7078738212585449,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,203.16162109375,257.2300720214844,268.77398681640625,313.1746826171875,0.6577923893928528,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,117.97959899902344,132.56715393066406,138.3809051513672,156.35719299316406,0.6525960564613342,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,212.73597717285156,127.68179321289062,236.79605102539062,145.32530212402344,0.6186354160308838,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,156.40631103515625,119.15861511230469,173.7105255126953,134.3916778564453,0.5839404463768005,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,487.83184814453125,176.3935546875,563.26318359375,248.47438049316406,0.5514967441558838,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,131.47122192382812,122.98117065429688,149.0782928466797,137.82923889160156,0.4939872920513153,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,347.2865905761719,150.65997314453125,388.1185607910156,178.22640991210938,0.45920827984809875,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,249.62196350097656,128.0041961669922,273.8105163574219,148.0936737060547,0.36454567313194275,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,207.76161193847656,110.07743072509766,223.7102813720703,126.69146728515625,0.35459694266319275,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,294.73883056640625,124.53755187988281,318.49078369140625,143.005615234375,0.3411896526813507,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,72.02659606933594,100.86795043945312,82.49787902832031,114.64522552490234,0.3086124658584595,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,222.9508514404297,102.46221160888672,242.2672119140625,124.37132263183594,0.30633214116096497,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,83.3448257446289,87.17267608642578,99.35737609863281,108.53939819335938,0.3016725778579712,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,88.40988159179688,134.47996520996094,105.34146881103516,154.1453857421875,0.2961597740650177,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,346.7727355957031,148.61557006835938,387.8204650878906,179.36924743652344,0.2896900475025177,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,166.19683837890625,81.0900650024414,187.48907470703125,101.94742584228516,0.2642444670200348,7,truck
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,115.8907470703125,110.33548736572266,129.31539916992188,121.09237670898438,0.2612643241882324,2,car
Je1sunhwan_incheongrandpark,2023-08-10 16:32:19.939836,104.45777130126953,96.10975646972656,115.43313598632812,107.70012664794922,0.26077234745025635,2,car
