camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
EunhangIntersection,2023-08-06 21:16:06.215896,149.0211181640625,42.97549057006836,203.54574584960938,92.17538452148438,0.8995720744132996,5,bus
EunhangIntersection,2023-08-06 21:16:06.215896,215.44947814941406,64.95462799072266,239.8096466064453,86.44400024414062,0.6410825252532959,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,266.2399597167969,17.031415939331055,283.0954895019531,30.972572326660156,0.6007290482521057,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,280.2339782714844,7.4724602699279785,295.1554260253906,20.37101936340332,0.5872547626495361,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,235.46908569335938,49.163272857666016,259.80364990234375,69.07707977294922,0.5269010663032532,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,42.45319747924805,66.5595932006836,49.817138671875,73.83895111083984,0.4661348760128021,9,traffic light
EunhangIntersection,2023-08-06 21:16:06.215896,252.4425811767578,27.304061889648438,266.2807922363281,42.212955474853516,0.418763667345047,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,12.77023983001709,71.59422302246094,21.07093048095703,79.8455581665039,0.4104653596878052,9,traffic light
EunhangIntersection,2023-08-06 21:16:06.215896,193.19436645507812,62.97627258300781,216.8092041015625,82.43881225585938,0.40323737263679504,2,car
EunhangIntersection,2023-08-06 21:16:06.215896,86.57406616210938,82.71272277832031,92.23491668701172,93.66847229003906,0.32186052203178406,9,traffic light
