camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
WolgotIC,2023-08-10 16:32:19.946806,15.294620513916016,191.7169189453125,69.90425109863281,218.66143798828125,0.8642741441726685,2,car
WolgotIC,2023-08-10 16:32:19.946806,216.07273864746094,173.71153259277344,246.87472534179688,192.12757873535156,0.8487792015075684,2,car
WolgotIC,2023-08-10 16:32:19.946806,186.2833251953125,175.9941864013672,216.18411254882812,191.0742950439453,0.8067930936813354,2,car
WolgotIC,2023-08-10 16:32:19.946806,273.91302490234375,159.31893920898438,301.49151611328125,183.88275146484375,0.7394110560417175,7,truck
WolgotIC,2023-08-10 16:32:19.946806,446.5426025390625,162.8776397705078,460.8366394042969,174.0498504638672,0.706369936466217,2,car
WolgotIC,2023-08-10 16:32:19.946806,455.80780029296875,148.70460510253906,469.3158264160156,161.0784454345703,0.6826127171516418,2,car
WolgotIC,2023-08-10 16:32:19.946806,309.9403076171875,156.13206481933594,324.9413757324219,167.8046875,0.6335277557373047,2,car
WolgotIC,2023-08-10 16:32:19.946806,246.15130615234375,159.63426208496094,266.3914489746094,172.67880249023438,0.6185149550437927,2,car
WolgotIC,2023-08-10 16:32:19.946806,329.6812438964844,148.545166015625,344.280517578125,159.9760284423828,0.5711121559143066,2,car
WolgotIC,2023-08-10 16:32:19.946806,426.25701904296875,150.39552307128906,436.9739074707031,158.4664306640625,0.4732409119606018,2,car
WolgotIC,2023-08-10 16:32:19.946806,266.6055603027344,159.3445281982422,282.87750244140625,173.4445343017578,0.3764665722846985,2,car
