camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
Je1sunhwan,2023-08-07 10:32:55.852889,331.50457763671875,164.96820068359375,366.8498840332031,189.06053161621094,0.7761972546577454,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,216.33441162109375,162.23365783691406,248.21868896484375,190.85433959960938,0.7700989842414856,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,136.9973907470703,164.9853973388672,163.2073211669922,191.22439575195312,0.7518215775489807,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,387.9591064453125,209.32611083984375,449.7955017089844,248.9178009033203,0.7278700470924377,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,97.7201919555664,169.31724548339844,123.36209106445312,199.16954040527344,0.7245349287986755,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,199.27317810058594,258.0286560058594,268.96673583984375,315.1976623535156,0.6237435340881348,7,truck
Je1sunhwan,2023-08-07 10:32:55.852889,249.42994689941406,125.00232696533203,281.3324890136719,147.2220458984375,0.6020514965057373,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,294.874267578125,124.93240356445312,317.1189270019531,141.9621124267578,0.5991965532302856,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,118.61566162109375,133.95687866210938,138.14736938476562,155.7402801513672,0.5886615514755249,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,215.6221923828125,128.3153533935547,236.33168029785156,145.3773956298828,0.5004002451896667,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,156.2459259033203,120.1749267578125,173.4097442626953,133.9889373779297,0.4572177529335022,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,132.1441650390625,123.74795532226562,149.10675048828125,137.56930541992188,0.43073588609695435,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,357.9720764160156,153.24269104003906,387.2885437011719,180.03005981445312,0.34201133251190186,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,341.0417785644531,246.63009643554688,405.3346862792969,291.1582946777344,0.3037014901638031,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,428.60308837890625,181.61285400390625,501.4720153808594,240.58958435058594,0.2943202257156372,7,truck
Je1sunhwan,2023-08-07 10:32:55.852889,341.0882263183594,246.4459686279297,405.2840270996094,291.0709533691406,0.2875109016895294,7,truck
Je1sunhwan,2023-08-07 10:32:55.852889,343.8565979003906,120.77136993408203,377.23614501953125,158.4581756591797,0.2649361789226532,7,truck
Je1sunhwan,2023-08-07 10:32:55.852889,83.67713928222656,85.3505630493164,100.30868530273438,108.30474853515625,0.2633548974990845,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,380.52508544921875,152.30381774902344,441.37554931640625,183.26181030273438,0.2594783306121826,7,truck
Je1sunhwan,2023-08-07 10:32:55.852889,217.3954315185547,104.82453155517578,239.5469970703125,136.42523193359375,0.25640538334846497,2,car
Je1sunhwan,2023-08-07 10:32:55.852889,184.65383911132812,105.32559967041016,198.4929656982422,115.07025146484375,0.2510811686515808,2,car
