name,time,xmin,ymin,xmax,ymax,confidence,class
EunhangIntersection,2023-08-06 21:16:06.215896,149.34555053710938,42.41709899902344,204.5917510986328,92.6458969116211,0.9014341831207275,5
EunhangIntersection,2023-08-06 21:16:06.215896,193.2097930908203,59.780521392822266,219.0499725341797,83.10559844970703,0.7466755509376526,2
EunhangIntersection,2023-08-06 21:16:06.215896,215.73858642578125,64.3678207397461,239.370361328125,87.09945678710938,0.743619441986084,2
EunhangIntersection,2023-08-06 21:16:06.215896,280.5574645996094,7.478077411651611,295.80975341796875,21.273550033569336,0.7409637570381165,2
EunhangIntersection,2023-08-06 21:16:06.215896,252.668701171875,26.74207305908203,266.9865417480469,42.92426681518555,0.6589310169219971,2
EunhangIntersection,2023-08-06 21:16:06.215896,267.1729736328125,16.436214447021484,283.5931396484375,30.15751838684082,0.6373827457427979,2
EunhangIntersection,2023-08-06 21:16:06.215896,86.99237823486328,83.31926727294922,92.51058197021484,94.66790008544922,0.6240686774253845,9
EunhangIntersection,2023-08-06 21:16:06.215896,236.2471923828125,49.821590423583984,258.4403076171875,68.5867691040039,0.6158151626586914,2
EunhangIntersection,2023-08-06 21:16:06.215896,42.33699035644531,66.61695098876953,49.16977310180664,74.41632080078125,0.5841777920722961,9
EunhangIntersection,2023-08-06 21:16:06.215896,217.59884643554688,46.45085906982422,236.96885681152344,67.15180969238281,0.5578336715698242,2
EunhangIntersection,2023-08-06 21:16:06.215896,12.958453178405762,71.89836120605469,20.932559967041016,80.03527069091797,0.5438284277915955,9
EunhangIntersection,2023-08-06 21:16:06.215896,237.84483337402344,35.78108596801758,252.799072265625,50.0282096862793,0.42509686946868896,2
