camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
WolgotIC,2023-08-10 16:32:19.946806,186.26910400390625,175.72991943359375,216.2372589111328,191.2977752685547,0.8422695398330688,2,car
WolgotIC,2023-08-10 16:32:19.946806,216.2408905029297,174.42636108398438,246.75741577148438,192.0729522705078,0.8401719331741333,2,car
WolgotIC,2023-08-10 16:32:19.946806,15.322484970092773,191.7501983642578,69.8259506225586,218.80630493164062,0.8050073981285095,2,car
WolgotIC,2023-08-10 16:32:19.946806,446.5335693359375,163.1610107421875,460.4967041015625,174.0369415283203,0.726201057434082,2,car
WolgotIC,2023-08-10 16:32:19.946806,455.43701171875,148.79579162597656,469.5079345703125,161.8377685546875,0.7178347706794739,2,car
WolgotIC,2023-08-10 16:32:19.946806,247.7721710205078,160.39418029785156,267.1876220703125,173.18243408203125,0.6782419085502625,2,car
WolgotIC,2023-08-10 16:32:19.946806,273.3629455566406,159.88169860839844,301.3460693359375,184.1058349609375,0.6428770422935486,7,truck
WolgotIC,2023-08-10 16:32:19.946806,310.2806396484375,157.02297973632812,324.34906005859375,168.0052490234375,0.5959675908088684,2,car
WolgotIC,2023-08-10 16:32:19.946806,329.55963134765625,148.90077209472656,343.96929931640625,160.3081817626953,0.5818347930908203,2,car
WolgotIC,2023-08-10 16:32:19.946806,426.3951416015625,151.24961853027344,437.0315856933594,159.1957550048828,0.5160988569259644,2,car
WolgotIC,2023-08-10 16:32:19.946806,439.9911804199219,143.59329223632812,448.3359680175781,148.66270446777344,0.5105583667755127,2,car
WolgotIC,2023-08-10 16:32:19.946806,0.7445396780967712,254.3975830078125,95.9561996459961,309.02606201171875,0.4840921461582184,13,bench
WolgotIC,2023-08-10 16:32:19.946806,251.08396911621094,185.0171356201172,275.42913818359375,202.3642578125,0.39831551909446716,7,truck
WolgotIC,2023-08-10 16:32:19.946806,370.7906188964844,151.1136474609375,382.8973693847656,159.90664672851562,0.3703080117702484,2,car
WolgotIC,2023-08-10 16:32:19.946806,405.1685485839844,143.32562255859375,414.07598876953125,150.05221557617188,0.3244239091873169,2,car
WolgotIC,2023-08-10 16:32:19.946806,300.4615173339844,156.83270263671875,309.04974365234375,163.02877807617188,0.3175901472568512,2,car
WolgotIC,2023-08-10 16:32:19.946806,472.47296142578125,140.6499481201172,480.93927001953125,144.96229553222656,0.30006662011146545,2,car
WolgotIC,2023-08-10 16:32:19.946806,268.51434326171875,160.17955017089844,280.5990905761719,172.8761444091797,0.2864018380641937,2,car
WolgotIC,2023-08-10 16:32:19.946806,419.64300537109375,142.92413330078125,433.26861572265625,154.10104370117188,0.2838415801525116,2,car
