name,time,xmin,ymin,xmax,ymax,confidence,class
WolgotIC,2023-08-05 21:08:15.067999,108.37810516357422,168.83888244628906,154.0362548828125,194.47215270996094,0.7548285126686096,2
WolgotIC,2023-08-05 21:08:15.067999,163.666748046875,206.31768798828125,224.6575927734375,240.19017028808594,0.68871009349823,2
WolgotIC,2023-08-05 21:08:15.067999,203.192138671875,131.6264190673828,247.7943572998047,157.06211853027344,0.5095041990280151,5
WolgotIC,2023-08-05 21:08:15.067999,258.3470764160156,151.16209411621094,296.0446472167969,183.56639099121094,0.44940292835235596,7
