loc,xmin,ymin,xmax,ymax,confidence,class,name
Je1sunhwan,197.87796020507812,214.06625366210938,216.36419677734375,234.41062927246094,0.7367596626281738,2,car
Je1sunhwan,427.99859619140625,212.91299438476562,456.51019287109375,231.49940490722656,0.6916815638542175,2,car
Je1sunhwan,163.2215576171875,213.87623596191406,184.49354553222656,238.85997009277344,0.691514790058136,2,car
Je1sunhwan,221.2448272705078,176.380615234375,234.03237915039062,189.26548767089844,0.6498007774353027,2,car
Je1sunhwan,151.2789764404297,181.8557891845703,168.48883056640625,198.5081024169922,0.619897186756134,2,car
Je1sunhwan,122.53096008300781,205.1017303466797,146.35894775390625,228.73739624023438,0.6004492044448853,2,car
Je1sunhwan,351.6449890136719,135.40248107910156,360.31695556640625,143.46420288085938,0.5600047707557678,2,car
Je1sunhwan,162.27523803710938,284.8152160644531,194.9115447998047,329.3494567871094,0.4985569715499878,7,truck
Je1sunhwan,217.70950317382812,151.86607360839844,228.89788818359375,163.04933166503906,0.49201440811157227,2,car
Je1sunhwan,76.32959747314453,238.19390869140625,108.70755004882812,269.7006530761719,0.48190581798553467,2,car
Je1sunhwan,391.4003601074219,141.7471923828125,416.1200866699219,164.91094970703125,0.4519020915031433,5,bus
Je1sunhwan,160.39662170410156,161.13658142089844,172.38499450683594,171.1180419921875,0.42138394713401794,2,car
Je1sunhwan,57.49873733520508,215.29563903808594,91.4614486694336,256.2109375,0.41477566957473755,7,truck
Je1sunhwan,173.24380493164062,153.70506286621094,185.8132781982422,162.72181701660156,0.37219536304473877,2,car
Je1sunhwan,227.22567749023438,140.42959594726562,239.68792724609375,148.9602813720703,0.3584655523300171,2,car
Je1sunhwan,191.03416442871094,152.35629272460938,203.69451904296875,162.6903533935547,0.3505531847476959,2,car
Je1sunhwan,175.7413787841797,161.56356811523438,192.4924774169922,174.86749267578125,0.3242669701576233,2,car
Je1sunhwan,105.4053955078125,184.7536163330078,138.0331573486328,210.94676208496094,0.2858027219772339,5,bus
Je1sunhwan,59.77402877807617,267.4115905761719,66.6854019165039,282.8201904296875,0.2847850024700165,0,person
Je1sunhwan,72.93254852294922,234.50222778320312,107.83951568603516,267.55706787109375,0.27919116616249084,7,truck
Je1sunhwan,161.2041015625,284.6475830078125,195.10043334960938,329.6948547363281,0.2694154977798462,5,bus
Je1sunhwan,185.3855438232422,121.83123016357422,211.1089630126953,146.1840057373047,0.256913959980011,5,bus
