name,time,xmin,ymin,xmax,ymax,confidence,class
EunhangIntersection,2023-08-07 10:32:36.969666,267.4095764160156,151.23541259765625,315.551513671875,180.789306640625,0.7495931386947632,2
EunhangIntersection,2023-08-07 10:32:36.969666,5.020939826965332,181.62051391601562,70.67451477050781,215.02622985839844,0.6412166953086853,2
EunhangIntersection,2023-08-07 10:32:36.969666,285.7361145019531,72.8556137084961,319.03973388671875,110.2787094116211,0.5141750574111938,2
EunhangIntersection,2023-08-07 10:32:36.969666,366.9559326171875,80.20965576171875,443.9546813964844,135.17938232421875,0.42640095949172974,5
EunhangIntersection,2023-08-07 10:32:36.969666,312.8333740234375,41.13945388793945,345.0506591796875,68.5857162475586,0.4230731129646301,2
EunhangIntersection,2023-08-07 10:32:36.969666,377.2166748046875,27.270170211791992,396.0402526855469,42.136253356933594,0.3947344124317169,2
EunhangIntersection,2023-08-07 10:32:36.969666,221.94699096679688,62.511688232421875,272.6922607421875,114.73397064208984,0.3883075714111328,7
EunhangIntersection,2023-08-07 10:32:36.969666,366.8753967285156,81.35670471191406,442.3348693847656,135.64602661132812,0.3649018108844757,7
EunhangIntersection,2023-08-07 10:32:36.969666,247.82383728027344,84.93548583984375,288.01019287109375,115.33492279052734,0.3250187337398529,2
EunhangIntersection,2023-08-07 10:32:36.969666,369.4902648925781,13.46391773223877,386.6727294921875,29.46171760559082,0.3115064799785614,2
EunhangIntersection,2023-08-07 10:32:36.969666,301.8023681640625,43.373779296875,326.88726806640625,62.5599250793457,0.30107319355010986,2
EunhangIntersection,2023-08-07 10:32:36.969666,352.875732421875,31.894468307495117,377.8132019042969,50.78619384765625,0.2503669261932373,2
