loc,xmin,ymin,xmax,ymax,confidence,class,name
EunhangIntersection,148.8203125,42.61379623413086,204.18276977539062,93.2195053100586,0.8531215190887451,5,bus
EunhangIntersection,215.37123107910156,65.10399627685547,238.6782684326172,86.02860260009766,0.6617470979690552,2,car
EunhangIntersection,42.33822250366211,67.00398254394531,49.84439468383789,74.59028625488281,0.6335657238960266,9,traffic light
EunhangIntersection,267.1786804199219,17.447830200195312,281.5239562988281,30.563329696655273,0.6210939884185791,2,car
EunhangIntersection,280.5034484863281,7.430837631225586,294.9322509765625,21.619434356689453,0.5428900718688965,2,car
EunhangIntersection,12.692625999450684,71.68843078613281,20.800647735595703,79.52758026123047,0.5240814685821533,9,traffic light
EunhangIntersection,85.99078369140625,83.29920196533203,93.33201599121094,94.20590209960938,0.4794238805770874,9,traffic light
EunhangIntersection,252.9820556640625,28.58552360534668,266.48992919921875,42.7337532043457,0.47541579604148865,2,car
EunhangIntersection,193.44004821777344,63.55096435546875,217.47781372070312,82.87960052490234,0.3816221356391907,2,car
EunhangIntersection,124.6828384399414,64.2081069946289,129.03721618652344,73.55050659179688,0.2770911157131195,9,traffic light
EunhangIntersection,268.47735595703125,11.151527404785156,293.5539245605469,27.359573364257812,0.27239376306533813,2,car
EunhangIntersection,52.70359802246094,86.07146453857422,56.594482421875,96.96239471435547,0.26798543334007263,9,traffic light
