camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
DaeyaIntersection_night,2023-08-10 16:32:19.935816,213.95693969726562,175.79750061035156,230.7415771484375,196.5099334716797,0.8467034101486206,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,98.24252319335938,224.21939086914062,125.53889465332031,256.2362365722656,0.8182095885276794,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,115.05328369140625,245.75962829589844,142.303466796875,269.0,0.8179944157600403,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,134.52125549316406,213.03030395507812,155.05462646484375,240.95758056640625,0.6869262456893921,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,98.7296371459961,120.05725860595703,114.01317596435547,137.51284790039062,0.6137983798980713,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,157.00689697265625,57.594852447509766,165.2205047607422,65.6207504272461,0.4911227524280548,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,152.51632690429688,75.95735931396484,161.79638671875,84.30355072021484,0.44598907232284546,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,206.1987762451172,70.79549407958984,214.09707641601562,80.31478881835938,0.4268130958080292,9,traffic light
DaeyaIntersection_night,2023-08-10 16:32:19.935816,124.98934936523438,183.45274353027344,149.08938598632812,216.4318389892578,0.42306971549987793,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,66.46831512451172,141.344482421875,86.14971923828125,161.41595458984375,0.3621028661727905,2,car
DaeyaIntersection_night,2023-08-10 16:32:19.935816,219.1459197998047,96.38815307617188,228.1042938232422,105.71653747558594,0.2783019244670868,9,traffic light
DaeyaIntersection_night,2023-08-10 16:32:19.935816,160.63172912597656,78.16355895996094,172.14857482910156,95.52803039550781,0.273117333650589,2,car
