name,time,xmin,ymin,xmax,ymax,confidence,class
DaeyaIntersection,2023-08-07 10:32:20.982046,105.61141967773438,350.4307861328125,142.32504272460938,377.04315185546875,0.8104487657546997,2
DaeyaIntersection,2023-08-07 10:32:20.982046,179.61585998535156,289.5687561035156,210.88790893554688,330.9036560058594,0.7914935946464539,2
DaeyaIntersection,2023-08-07 10:32:20.982046,135.72003173828125,268.9447326660156,181.6468048095703,339.9649658203125,0.7874453663825989,7
DaeyaIntersection,2023-08-07 10:32:20.982046,224.57444763183594,269.2254333496094,250.88844299316406,299.5010070800781,0.7754062414169312,2
DaeyaIntersection,2023-08-07 10:32:20.982046,287.36956787109375,147.2716064453125,303.7336120605469,165.24575805664062,0.7068072557449341,2
DaeyaIntersection,2023-08-07 10:32:20.982046,311.68670654296875,178.82887268066406,329.3150634765625,195.4091339111328,0.7009707689285278,2
DaeyaIntersection,2023-08-07 10:32:20.982046,159.80421447753906,326.9870300292969,184.7636260986328,369.2543029785156,0.6890284419059753,2
DaeyaIntersection,2023-08-07 10:32:20.982046,124.7923812866211,102.62743377685547,148.33641052246094,114.73242950439453,0.5827530026435852,2
DaeyaIntersection,2023-08-07 10:32:20.982046,269.3005065917969,124.16236877441406,284.0101318359375,142.81234741210938,0.4308127164840698,2
DaeyaIntersection,2023-08-07 10:32:20.982046,0.144713893532753,304.61639404296875,35.06889343261719,348.49853515625,0.41548657417297363,2
DaeyaIntersection,2023-08-07 10:32:20.982046,277.31976318359375,169.0785675048828,291.6714172363281,196.59927368164062,0.34247711300849915,2
DaeyaIntersection,2023-08-07 10:32:20.982046,91.95237731933594,189.69078063964844,118.2101058959961,221.25440979003906,0.34062695503234863,7
DaeyaIntersection,2023-08-07 10:32:20.982046,252.0927276611328,88.25127410888672,261.3165283203125,97.26725006103516,0.3100227415561676,2
DaeyaIntersection,2023-08-07 10:32:20.982046,20.756345748901367,279.32904052734375,37.11317443847656,307.97808837890625,0.3023027181625366,0
DaeyaIntersection,2023-08-07 10:32:20.982046,253.6092529296875,108.25938415527344,265.7860412597656,125.8030776977539,0.29262346029281616,2
DaeyaIntersection,2023-08-07 10:32:20.982046,439.0958557128906,169.28919982910156,491.6759338378906,199.83279418945312,0.2520589530467987,7
