loc,xmin,ymin,xmax,ymax,confidence,class,name
Je1sunhwan,387.5813293457031,209.2923583984375,447.62921142578125,250.2236785888672,0.8648134469985962,2,car
Je1sunhwan,330.7851867675781,165.69775390625,367.456298828125,188.22494506835938,0.8585104942321777,2,car
Je1sunhwan,97.3946762084961,172.55857849121094,124.1400375366211,199.7124481201172,0.8496886491775513,2,car
Je1sunhwan,215.54685974121094,165.0480194091797,247.82952880859375,190.51205444335938,0.8193721175193787,2,car
Je1sunhwan,136.51666259765625,166.89161682128906,163.7470245361328,192.39199829101562,0.7998269200325012,2,car
Je1sunhwan,156.8269500732422,119.75923156738281,173.8009490966797,134.337158203125,0.7446058988571167,2,car
Je1sunhwan,430.6305236816406,184.11097717285156,499.88995361328125,250.84365844726562,0.7344453930854797,7,truck
Je1sunhwan,203.01907348632812,256.9391784667969,267.3964538574219,314.7159118652344,0.7330390810966492,7,truck
Je1sunhwan,117.90965270996094,133.8040771484375,138.11831665039062,156.4952850341797,0.7223677039146423,2,car
Je1sunhwan,131.5894012451172,124.20084381103516,148.9740447998047,138.32911682128906,0.6446929574012756,2,car
Je1sunhwan,213.0968475341797,129.13348388671875,236.3137664794922,144.70387268066406,0.606977105140686,2,car
Je1sunhwan,340.4170227050781,245.37054443359375,408.0307312011719,295.7435302734375,0.5663563013076782,2,car
Je1sunhwan,294.2269592285156,125.026611328125,318.5899963378906,143.1295623779297,0.5039949417114258,2,car
Je1sunhwan,164.85769653320312,80.27178955078125,190.09703063964844,102.69285583496094,0.4798714816570282,7,truck
Je1sunhwan,340.2882080078125,246.45574951171875,407.49664306640625,295.9419250488281,0.45632755756378174,7,truck
Je1sunhwan,87.66991424560547,134.97036743164062,105.29242706298828,154.42572021484375,0.4479522705078125,2,car
Je1sunhwan,71.1054458618164,101.695556640625,83.42832946777344,114.35132598876953,0.44566619396209717,2,car
Je1sunhwan,222.5765380859375,101.66393280029297,242.09393310546875,125.2079086303711,0.40440788865089417,7,truck
Je1sunhwan,115.57340240478516,110.90457153320312,130.3833465576172,121.32295989990234,0.3985592722892761,2,car
Je1sunhwan,170.31158447265625,107.9161376953125,184.72271728515625,118.48242950439453,0.38535913825035095,2,car
Je1sunhwan,47.940765380859375,259.6940612792969,74.64439392089844,277.0955810546875,0.3784080743789673,2,car
Je1sunhwan,120.57124328613281,99.38675689697266,133.30075073242188,108.86752319335938,0.36423200368881226,2,car
Je1sunhwan,400.72119140625,158.95277404785156,441.8265686035156,184.4080352783203,0.364100843667984,7,truck
Je1sunhwan,489.61456298828125,176.83541870117188,563.72021484375,249.48800659179688,0.36259546875953674,7,truck
Je1sunhwan,184.39376831054688,104.81009674072266,197.38949584960938,114.52791595458984,0.35932257771492004,2,car
Je1sunhwan,348.4250183105469,153.98135375976562,386.90521240234375,179.39276123046875,0.35033488273620605,2,car
Je1sunhwan,104.93645477294922,98.0989761352539,115.61276245117188,108.41704559326172,0.33706802129745483,2,car
Je1sunhwan,82.87039184570312,86.52396392822266,98.97088623046875,108.50677490234375,0.2916851043701172,7,truck
Je1sunhwan,401.1477355957031,159.11819458007812,441.3770446777344,185.0543212890625,0.2858142554759979,2,car
Je1sunhwan,208.97747802734375,112.1150894165039,222.90635681152344,127.1815185546875,0.25913798809051514,2,car
Je1sunhwan,135.6566925048828,59.69287872314453,140.50177001953125,71.56322479248047,0.25510719418525696,9,traffic light
Je1sunhwan,72.39498901367188,27.75061798095703,79.2207260131836,43.897125244140625,0.2543467879295349,9,traffic light
Je1sunhwan,249.07562255859375,127.0469970703125,276.08831787109375,147.4994354248047,0.2529827356338501,2,car
Je1sunhwan,343.4841613769531,121.14828491210938,376.53155517578125,158.57090759277344,0.2525729238986969,7,truck
