camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
SincheonIntersection,2023-08-10 16:32:19.944857,463.6046142578125,179.37513732910156,495.5445861816406,194.5569305419922,0.7666757702827454,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,528.4862060546875,239.14285278320312,561.965087890625,266.8021240234375,0.6760086417198181,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,255.73252868652344,162.4270477294922,270.8372497558594,181.24879455566406,0.6451930403709412,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,177.13172912597656,211.5609893798828,205.124755859375,243.52439880371094,0.6330548524856567,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,476.02008056640625,204.97389221191406,513.6224975585938,230.05677795410156,0.6179211735725403,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,70.20083618164062,157.43289184570312,90.25502014160156,172.20436096191406,0.612743616104126,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,254.47845458984375,105.90451049804688,267.475341796875,117.54438018798828,0.5672675967216492,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,235.5501708984375,113.16500854492188,248.8857421875,127.9356460571289,0.565826416015625,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,48.900291442871094,132.4323272705078,80.76142883300781,148.5772247314453,0.5546095967292786,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,46.05315399169922,182.53416442871094,71.19425201416016,198.96243286132812,0.5488420724868774,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,250.63571166992188,145.898193359375,265.18682861328125,164.73751831054688,0.5328332185745239,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,0.0,243.93765258789062,15.013724327087402,264.7048034667969,0.5324158668518066,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,56.339271545410156,156.41217041015625,72.42396545410156,170.96820068359375,0.5142203569412231,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,19.982492446899414,140.24440002441406,39.2322998046875,154.3057861328125,0.5101329684257507,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,53.499351501464844,329.0706481933594,84.46729278564453,361.22607421875,0.48157986998558044,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,202.40162658691406,109.42140197753906,214.18881225585938,121.58773040771484,0.4613467752933502,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,328.8292236328125,157.18614196777344,343.5102844238281,163.4497833251953,0.4539806544780731,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,68.10216522216797,135.50526428222656,95.44739532470703,149.55516052246094,0.4408373236656189,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,225.98291015625,95.19741821289062,237.78775024414062,108.48377227783203,0.4287492632865906,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,219.9810028076172,74.22480010986328,233.0809326171875,88.16173553466797,0.4253951609134674,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,26.230953216552734,154.37973022460938,54.15216827392578,170.49252319335938,0.4218539893627167,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,245.3810577392578,135.2136688232422,260.8075866699219,151.27085876464844,0.42133599519729614,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,0.0,152.32176208496094,22.084020614624023,169.5397186279297,0.4122238755226135,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,92.4190673828125,116.81793212890625,102.48651123046875,129.69601440429688,0.3600776195526123,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,126.88847351074219,134.48731994628906,145.19033813476562,150.08717346191406,0.3492566645145416,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,4.023634910583496,178.84446716308594,29.348182678222656,196.20558166503906,0.3439613878726959,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,548.9249877929688,224.9395751953125,562.0,244.68939208984375,0.3017449378967285,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,242.02801513671875,127.24613952636719,251.21273803710938,139.189208984375,0.3014843761920929,2,car
SincheonIntersection,2023-08-10 16:32:19.944857,29.424999237060547,180.62158203125,49.545997619628906,199.5814208984375,0.2700285017490387,2,car
