camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
DaeyaIntersection,2023-08-06 21:14:50.384853,98.50907897949219,224.0235595703125,125.73088836669922,256.4073791503906,0.8437541127204895,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,213.58499145507812,176.08621215820312,230.387451171875,196.5939483642578,0.8371195197105408,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,133.73597717285156,212.95628356933594,155.064208984375,241.30007934570312,0.8190763592720032,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,115.70880889892578,245.85272216796875,141.5518341064453,268.6561279296875,0.8020138740539551,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,98.42333221435547,119.66825103759766,114.11965942382812,136.85125732421875,0.7140336036682129,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,66.97950744628906,141.57650756835938,84.73039245605469,160.72987365722656,0.6087837219238281,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,123.94390869140625,183.40982055664062,147.03733825683594,218.18247985839844,0.6050307750701904,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,206.32223510742188,70.2529296875,214.06558227539062,80.34929656982422,0.49745649099349976,9,traffic light
DaeyaIntersection,2023-08-06 21:14:50.384853,219.2739715576172,95.29821014404297,227.01531982421875,105.43978118896484,0.453247994184494,9,traffic light
DaeyaIntersection,2023-08-06 21:14:50.384853,90.3354721069336,104.27782440185547,107.2414779663086,116.846435546875,0.42598748207092285,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,204.20472717285156,95.20508575439453,212.57723999023438,104.71321105957031,0.40663790702819824,9,traffic light
DaeyaIntersection,2023-08-06 21:14:50.384853,160.23464965820312,79.77500915527344,171.59490966796875,95.90724182128906,0.3722534477710724,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,368.1268615722656,197.95774841308594,381.0769348144531,212.6464385986328,0.32950878143310547,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,160.70263671875,90.10974884033203,172.17759704589844,102.39124298095703,0.31899958848953247,2,car
DaeyaIntersection,2023-08-06 21:14:50.384853,152.06675720214844,76.08969116210938,161.80433654785156,84.159912109375,0.2666586637496948,2,car
