camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
DaeyaIntersection,2023-08-06 21:14:50.384853,248.4436798095703,0.7990456223487854,417.05426025390625,127.44346618652344,0.46597668528556824,6,train
DaeyaIntersection,2023-08-06 21:14:50.384853,203.86126708984375,92.7935791015625,229.9126739501953,111.48529052734375,0.2527802288532257,2,car
