name,time,xmin,ymin,xmax,ymax,confidence,class
EunhangIntersection,2023-08-07 10:32:36.969666,370.0745544433594,84.36370086669922,438.731201171875,138.34442138671875,0.7264237403869629,5
EunhangIntersection,2023-08-07 10:32:36.969666,269.40478515625,148.3662109375,314.0399475097656,180.68345642089844,0.6915050745010376,2
EunhangIntersection,2023-08-07 10:32:36.969666,7.688535213470459,186.2353515625,72.83241271972656,213.8069610595703,0.6294498443603516,2
EunhangIntersection,2023-08-07 10:32:36.969666,286.4538269042969,84.88330078125,319.9748229980469,113.42417907714844,0.5784524083137512,2
EunhangIntersection,2023-08-07 10:32:36.969666,249.3751678466797,87.44274139404297,285.414306640625,115.44233703613281,0.5644790530204773,2
EunhangIntersection,2023-08-07 10:32:36.969666,123.75260925292969,85.54997253417969,163.79708862304688,102.14326477050781,0.4019271433353424,25
EunhangIntersection,2023-08-07 10:32:36.969666,270.4347229003906,63.74305725097656,294.3282165527344,84.31975555419922,0.37177082896232605,2
EunhangIntersection,2023-08-07 10:32:36.969666,378.74310302734375,24.329614639282227,397.8712463378906,41.95559310913086,0.35973212122917175,2
EunhangIntersection,2023-08-07 10:32:36.969666,222.05894470214844,62.04735565185547,269.10064697265625,113.15248107910156,0.35499680042266846,7
EunhangIntersection,2023-08-07 10:32:36.969666,222.3518524169922,61.28072738647461,269.54693603515625,115.26280975341797,0.35109737515449524,5
EunhangIntersection,2023-08-07 10:32:36.969666,359.2708435058594,37.61079025268555,377.58905029296875,55.7360725402832,0.2575184106826782,2
