name,time,xmin,ymin,xmax,ymax,confidence,class
Je1sunhwan,2023-08-07 10:32:55.852889,386.9839782714844,208.07554626464844,448.8763122558594,249.5956573486328,0.8761390447616577,2
Je1sunhwan,2023-08-07 10:32:55.852889,96.61614990234375,172.0537567138672,124.36515045166016,199.9939727783203,0.8412836194038391,2
Je1sunhwan,2023-08-07 10:32:55.852889,339.5958557128906,244.57093811035156,404.9447937011719,294.9190673828125,0.8369943499565125,2
Je1sunhwan,2023-08-07 10:32:55.852889,331.2239990234375,166.46908569335938,367.5307922363281,189.0776824951172,0.820454478263855,2
Je1sunhwan,2023-08-07 10:32:55.852889,426.7350158691406,183.89625549316406,500.75164794921875,235.9873046875,0.7856807112693787,7
Je1sunhwan,2023-08-07 10:32:55.852889,216.9876708984375,164.66204833984375,247.8225860595703,190.4482879638672,0.7747922539710999,2
Je1sunhwan,2023-08-07 10:32:55.852889,135.05844116210938,166.45201110839844,163.4938507080078,191.93577575683594,0.7244328260421753,2
Je1sunhwan,2023-08-07 10:32:55.852889,117.6316909790039,132.44003295898438,138.29115295410156,156.38148498535156,0.6910993456840515,2
Je1sunhwan,2023-08-07 10:32:55.852889,131.56732177734375,122.37242889404297,148.79588317871094,137.09759521484375,0.6685254573822021,2
Je1sunhwan,2023-08-07 10:32:55.852889,488.06732177734375,176.63629150390625,563.1778564453125,249.40328979492188,0.6075382232666016,5
Je1sunhwan,2023-08-07 10:32:55.852889,202.6077880859375,255.7505645751953,269.26171875,313.55767822265625,0.5916415452957153,7
Je1sunhwan,2023-08-07 10:32:55.852889,156.79916381835938,119.15896606445312,173.30665588378906,134.0869598388672,0.5847386717796326,2
Je1sunhwan,2023-08-07 10:32:55.852889,115.74136352539062,110.1939697265625,130.10911560058594,120.75601959228516,0.5164769291877747,2
Je1sunhwan,2023-08-07 10:32:55.852889,343.6087341308594,120.99579620361328,386.89508056640625,179.41078186035156,0.48717033863067627,7
Je1sunhwan,2023-08-07 10:32:55.852889,166.47352600097656,80.66638946533203,190.80374145507812,102.34814453125,0.48176413774490356,7
Je1sunhwan,2023-08-07 10:32:55.852889,213.24058532714844,128.0150909423828,236.32977294921875,145.26242065429688,0.4426591694355011,2
Je1sunhwan,2023-08-07 10:32:55.852889,87.88394927978516,135.15603637695312,105.64203643798828,153.7928924560547,0.42862385511398315,2
Je1sunhwan,2023-08-07 10:32:55.852889,223.64822387695312,101.44660186767578,242.87075805664062,125.16390991210938,0.3967251181602478,7
Je1sunhwan,2023-08-07 10:32:55.852889,71.47447204589844,101.15178680419922,82.63719940185547,114.61932373046875,0.30445337295532227,2
Je1sunhwan,2023-08-07 10:32:55.852889,97.16769409179688,169.79348754882812,161.23739624023438,196.6112823486328,0.28965267539024353,2
Je1sunhwan,2023-08-07 10:32:55.852889,83.1280517578125,85.31727600097656,98.87617492675781,108.45252990722656,0.2790173590183258,7
Je1sunhwan,2023-08-07 10:32:55.852889,122.70923614501953,100.64459991455078,133.92807006835938,109.22769927978516,0.26344913244247437,2
