camera_name,time,xmin,ymin,xmax,ymax,confidence,class,name
SincheonIntersection,2023-08-07 10:31:57.419150,528.9421997070312,238.79685974121094,562.0,267.1750183105469,0.7237681746482849,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,464.5688781738281,178.2649383544922,496.9698791503906,194.03195190429688,0.6927965879440308,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,178.3037567138672,210.9118194580078,204.35760498046875,243.37997436523438,0.686261773109436,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,22.587358474731445,358.59637451171875,74.99554443359375,375.61175537109375,0.6813357472419739,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,53.39137649536133,328.85906982421875,84.46456146240234,361.1936340332031,0.6173406839370728,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,255.30348205566406,162.35891723632812,270.89739990234375,180.15589904785156,0.6130769848823547,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,476.1857604980469,204.54568481445312,513.5538940429688,224.66619873046875,0.6006550788879395,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,201.42312622070312,103.43578338623047,214.49496459960938,121.42403411865234,0.5941161513328552,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,533.170654296875,345.35760498046875,561.841552734375,375.4230041503906,0.5938297510147095,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,69.63898468017578,157.35374450683594,90.70909881591797,172.19381713867188,0.5153514742851257,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,250.4417724609375,145.26901245117188,265.4363708496094,164.89117431640625,0.5047126412391663,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,234.51431274414062,109.97840881347656,247.92764282226562,128.0310516357422,0.4871750771999359,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,0.12883593142032623,242.52484130859375,15.268115043640137,264.9886474609375,0.47240006923675537,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,245.62548828125,134.9176788330078,259.6352233886719,150.60482788085938,0.4507617950439453,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,254.0506134033203,105.50576782226562,267.3968505859375,117.10578918457031,0.41351327300071716,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,29.664596557617188,181.4862823486328,71.42149353027344,199.42262268066406,0.35813501477241516,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,19.98248291015625,335.53411865234375,79.28116607666016,365.7685546875,0.2914656400680542,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,549.0245971679688,225.84518432617188,561.967529296875,243.02565002441406,0.2842588424682617,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,57.01741409301758,156.58999633789062,75.31806945800781,170.66030883789062,0.2658245861530304,2,car
SincheonIntersection,2023-08-07 10:31:57.419150,27.975650787353516,156.4537811279297,54.285030364990234,170.85382080078125,0.2526889145374298,2,car
